t,truck_id,shovel_id,event,payload_t
13054.6,5,1,load,0.0
13121.7,2,101,dump,234.2
13124.4,1,2,load,0.0
13186.7,2,101,return,0.0
13186.7,3,101,dump,213.8
13240.8,3,101,return,0.0
13359.3,5,1,haul,229.5
13371.0,4,101,dump,217.2
13422.8,4,101,return,0.0
13521.3,1,2,haul,219.7
13521.3,2,2,load,0.0
13624.4,3,1,load,0.0
13845.8,2,2,haul,238.3
13845.8,4,2,load,0.0
13860.1,5,101,dump,229.5
13907.4,5,101,return,0.0
13922.2,1,101,dump,219.7
13966.0,1,101,return,0.0
14026.5,3,1,haul,222.9
14212.8,4,2,haul,229.4
14236.5,5,2,load,0.0
14246.7,2,101,dump,238.3
14289.4,2,101,return,0.0
14349.7,1,1,load,0.0
14507.2,5,2,haul,220.0
14527.3,3,101,dump,222.9
14579.5,3,101,return,0.0
14613.7,4,101,dump,229.4
14618.5,2,2,load,0.0
14669.7,4,101,return,0.0
14746.2,1,1,haul,212.7
14908.0,5,101,dump,220.0
14963.2,3,1,load,0.0
14968.3,5,101,return,0.0
15041.1,2,2,haul,213.6
15041.1,4,2,load,0.0
15239.7,1,101,dump,212.7
15320.3,1,101,return,0.0
15333.3,3,1,haul,248.1
15351.9,5,1,load,0.0
15430.4,4,2,haul,216.2
15438.1,2,101,dump,213.6
15488.5,2,101,return,0.0
15649.4,1,2,load,0.0
15802.0,5,1,haul,227.0
15827.4,4,101,dump,216.2
15891.9,2,1,load,0.0
15895.4,3,101,dump,248.1
15895.4,4,101,return,0.0
15950.9,3,101,return,0.0
16013.8,1,2,haul,229.1
16226.7,4,2,load,0.0
16240.9,2,1,haul,211.3
16302.8,5,101,dump,227.0
16334.6,3,1,load,0.0
16370.3,5,101,return,0.0
16414.7,1,101,dump,229.1
16486.7,1,101,return,0.0
16595.9,4,2,haul,226.1
16684.6,3,1,haul,232.7
16704.9,5,2,load,0.0
16734.4,2,101,dump,211.3
16791.4,2,101,return,0.0
16870.4,1,1,load,0.0
16996.8,4,101,dump,226.1
17013.9,5,2,haul,224.5
17050.5,4,101,return,0.0
17120.5,2,2,load,0.0
17172.6,1,1,haul,228.6
17196.6,3,101,dump,232.7
17259.1,3,101,return,0.0
17414.8,5,101,dump,224.5
17439.3,4,1,load,0.0
17474.8,5,101,return,0.0
17637.1,2,2,haul,221.8
17637.1,3,2,load,0.0
17673.4,1,101,dump,228.6
17748.0,1,101,return,0.0
17825.0,4,1,haul,212.9
17858.5,5,1,load,0.0
18038.0,2,101,dump,221.8
18073.5,3,2,haul,237.3
18077.1,1,2,load,0.0
18105.2,2,101,return,0.0
18231.0,5,1,haul,222.8
18318.5,4,101,dump,212.9
18374.4,4,101,return,0.0
18473.0,1,2,haul,234.8
18473.0,2,2,load,0.0
18474.4,3,101,dump,237.3
18525.1,3,101,return,0.0
18731.8,5,101,dump,222.8
18758.1,4,1,load,0.0
18772.0,5,101,return,0.0
18873.9,1,101,dump,234.8
18902.3,2,2,haul,221.1
18902.3,3,2,load,0.0
18928.9,1,101,return,0.0
19084.9,4,1,haul,235.9
19155.7,5,1,load,0.0
19220.8,3,2,haul,217.7
19273.1,1,2,load,0.0
19303.2,2,101,dump,221.1
19355.8,2,101,return,0.0
19585.7,4,101,dump,235.9
19599.5,5,1,haul,208.6
19642.0,3,101,dump,217.7
19642.0,4,101,return,0.0
19647.7,1,2,haul,250.2
19684.9,2,2,load,0.0
19693.0,3,101,return,0.0
20011.8,2,2,haul,241.4
20022.2,3,2,load,0.0
20029.8,4,1,load,0.0
20052.9,1,101,dump,250.2
20104.2,1,101,return,0.0
20104.2,5,101,dump,208.6
20150.1,5,101,return,0.0
20351.4,3,2,haul,212.7
20417.0,2,101,dump,241.4
20433.3,1,2,load,0.0
20476.1,4,1,haul,248.6
20479.3,2,101,return,0.0
20533.8,5,1,load,0.0
20748.3,3,101,dump,212.7
20790.9,3,101,return,0.0
20897.4,1,2,haul,231.4
20897.4,2,2,load,0.0
20924.7,5,1,haul,239.2
20984.9,4,101,dump,248.6
21040.9,4,101,return,0.0
21174.6,3,1,load,0.0
21298.3,1,101,dump,231.4
21319.9,2,2,haul,222.7
21335.7,1,101,return,0.0
21402.9,4,2,load,0.0
21433.6,5,101,dump,239.2
21483.1,5,101,return,0.0
21635.6,3,1,haul,212.7
21720.8,2,101,dump,222.7
21745.2,1,1,load,0.0
21748.8,4,2,haul,218.9
21763.7,2,101,return,0.0
21812.2,5,2,load,0.0
22079.0,1,1,haul,229.4
22129.2,3,101,dump,212.7
22154.2,2,1,load,0.0
22189.0,3,101,return,0.0
22189.0,4,101,dump,218.9
22212.9,5,2,haul,228.7
22239.5,4,101,return,0.0
22543.5,2,1,haul,227.6
22579.8,1,101,dump,229.4
22584.1,3,2,load,0.0
22626.9,1,101,return,0.0
22626.9,5,101,dump,228.7
22650.3,4,1,load,0.0
22682.4,5,101,return,0.0
22958.4,4,1,haul,231.4
22970.8,1,2,load,0.0
22970.8,3,2,haul,223.7
23044.3,2,101,dump,227.6
23068.8,5,1,load,0.0
23099.0,2,101,return,0.0
23371.7,3,101,dump,223.7
23376.0,1,2,haul,204.7
23422.5,3,101,return,0.0
23429.1,2,2,load,0.0
23459.2,4,101,dump,231.4
23487.9,5,1,haul,217.7
23515.7,4,101,return,0.0
23773.0,1,101,dump,204.7
23806.2,3,1,load,0.0
23828.3,1,101,return,0.0
23848.3,2,2,haul,230.5
