t,truck_id,shovel_id,event,payload_t
17046.0,41,101,dump,136.1
17104.8,41,101,return,0.0
17157.5,37,101,dump,103.6
17200.2,23,1,haul,130.7
17200.2,44,1,load,0.0
17212.1,37,101,return,0.0
17352.6,14,101,dump,147.1
17375.0,25,1,load,0.0
17375.0,44,1,haul,135.5
17407.0,14,101,return,0.0
17533.9,25,1,haul,105.8
17533.9,42,1,load,0.0
17595.7,27,101,dump,242.9
17683.2,27,101,return,0.0
17734.0,10,1,load,0.0
17734.0,42,1,haul,228.8
17761.0,23,101,dump,130.7
17816.7,23,101,return,0.0
17869.5,9,1,load,0.0
17869.5,10,1,haul,92.4
17941.2,44,101,dump,135.5
18008.6,44,101,return,0.0
18106.6,25,101,dump,105.8
18168.8,25,101,return,0.0
18233.9,1,1,load,0.0
18233.9,9,1,haul,229.8
18289.7,42,101,dump,228.8
18349.2,42,101,return,0.0
18364.0,1,1,haul,104.3
18364.0,5,1,load,0.0
18431.0,10,101,dump,92.4
18479.9,10,101,return,0.0
18490.0,5,1,haul,138.8
18490.0,24,1,load,0.0
18730.1,15,1,load,0.0
18730.1,24,1,haul,236.7
18795.3,9,101,dump,229.8
18856.9,9,101,return,0.0
18937.3,1,101,dump,104.3
18989.7,1,101,return,0.0
19008.3,6,1,load,0.0
19008.3,15,1,haul,223.9
19064.4,5,101,dump,138.8
19116.3,5,101,return,0.0
19285.9,24,101,dump,236.7
19286.5,6,1,haul,232.3
19286.5,29,1,load,0.0
19337.5,24,101,return,0.0
19475.3,29,1,haul,139.2
19475.3,30,1,load,0.0
19568.2,15,101,dump,223.9
19648.0,15,101,return,0.0
19792.4,30,1,haul,218.9
19792.4,39,1,load,0.0
19842.2,6,101,dump,232.3
19894.0,6,101,return,0.0
20010.6,13,1,load,0.0
20010.6,39,1,haul,221.0
20041.4,29,101,dump,139.2
20102.5,29,101,return,0.0
20152.2,13,1,haul,100.2
20152.2,22,1,load,0.0
20290.1,22,1,haul,91.3
20290.1,33,1,load,0.0
20348.1,30,101,dump,218.9
20402.7,30,101,return,0.0
20531.1,3,1,load,0.0
20531.1,33,1,haul,262.0
20566.3,39,101,dump,221.0
20609.8,39,101,return,0.0
20719.0,13,101,dump,100.2
20772.5,13,101,return,0.0
20773.6,3,1,haul,214.7
20773.6,32,1,load,0.0
20851.6,22,101,dump,91.3
20901.8,22,101,return,0.0
20937.2,7,1,load,0.0
20937.2,32,1,haul,149.4
21049.7,7,1,haul,96.1
21049.7,46,1,load,0.0
21091.0,33,101,dump,262.0
21148.5,33,101,return,0.0
21230.3,35,1,load,0.0
21230.3,46,1,haul,100.2
21325.5,3,101,dump,214.7
21371.1,3,101,return,0.0
21426.3,35,1,haul,149.3
21426.3,36,1,load,0.0
