t,truck_id,shovel_id,event,payload_t
13005.7,13,101,dump,61.0
13067.3,13,101,return,0.0
13101.8,5,101,dump,62.1
13157.0,5,101,return,0.0
13197.3,6,4,load,0.0
13232.7,7,5,haul,59.0
13324.0,17,3,haul,66.2
13354.7,14,101,dump,67.9
13409.4,10,101,dump,60.7
13409.4,14,101,return,0.0
13457.5,10,101,return,0.0
13457.5,16,101,dump,57.6
13481.3,4,1,haul,67.7
13481.3,11,1,load,0.0
13507.9,8,101,dump,59.8
13507.9,16,101,return,0.0
13532.9,3,3,load,0.0
13567.5,8,101,return,0.0
13591.9,2,2,load,0.0
13591.9,18,2,haul,61.6
13633.5,9,5,load,0.0
13660.1,19,101,dump,58.1
13707.4,19,101,return,0.0
13721.3,1,101,dump,56.8
13783.7,6,4,haul,61.0
13787.7,11,1,haul,66.9
13787.7,12,1,load,0.0
13795.1,1,101,return,0.0
13795.1,20,101,dump,58.6
13852.1,15,101,dump,63.4
13852.1,20,101,return,0.0
13919.4,15,101,return,0.0
14021.0,3,3,haul,66.5
14021.0,5,3,load,0.0
14076.8,14,4,load,0.0
14101.3,4,101,dump,67.7
14128.3,9,5,haul,68.1
14135.5,2,2,haul,58.3
14135.5,13,2,load,0.0
14149.6,4,101,return,0.0
14186.5,17,101,dump,66.2
14205.1,12,1,haul,60.8
14205.1,16,1,load,0.0
14235.3,17,101,return,0.0
14274.7,18,101,dump,61.6
14325.8,18,101,return,0.0
14338.9,11,101,dump,66.9
14386.6,10,4,load,0.0
14386.6,14,4,haul,68.4
14400.2,11,101,return,0.0
14423.7,7,101,dump,59.0
14427.9,19,5,load,0.0
14482.5,7,101,return,0.0
14526.7,5,3,haul,63.6
14526.7,8,3,load,0.0
14659.4,13,2,haul,59.1
14659.4,20,2,load,0.0
14724.1,12,101,dump,60.8
14769.6,10,4,haul,63.9
14770.0,15,5,load,0.0
14770.0,19,5,haul,67.4
14778.7,12,101,return,0.0
14780.3,6,101,dump,61.0
14834.7,6,101,return,0.0
14842.2,2,101,dump,58.3
14917.8,1,1,load,0.0
14917.8,16,1,haul,62.4
14926.0,8,3,haul,66.1
14929.6,2,101,return,0.0
14929.6,3,101,dump,66.5
14984.6,18,3,load,0.0
14985.3,3,101,return,0.0
15166.2,11,4,load,0.0
15292.2,4,2,load,0.0
15292.2,20,2,haul,62.0
15309.2,13,101,dump,59.1
15376.6,13,101,return,0.0
15382.0,1,1,haul,64.7
15382.0,17,1,load,0.0
15392.5,9,101,dump,68.1
15402.7,15,5,haul,62.6
15454.7,5,101,dump,63.6
15454.7,9,101,return,0.0
15514.2,5,101,return,0.0
15514.2,16,101,dump,62.4
15515.8,7,4,load,0.0
15515.8,11,4,haul,60.4
15563.1,16,101,return,0.0
15572.1,18,3,haul,61.1
15576.4,14,101,dump,68.4
15597.2,12,5,load,0.0
15631.6,3,3,load,0.0
15638.1,14,101,return,0.0
15760.8,8,101,dump,66.1
15797.5,2,1,load,0.0
15797.5,17,1,haul,64.6
15813.1,8,101,return,0.0
15848.9,4,2,haul,58.3
15848.9,6,2,load,0.0
15849.0,10,101,dump,63.9
15900.9,10,101,return,0.0
15917.1,7,4,haul,74.1
15938.7,1,101,dump,64.7
15990.3,1,101,return,0.0
16002.9,20,101,dump,62.0
16012.1,3,3,haul,59.1
16082.6,19,101,dump,67.4
16082.6,20,101,return,0.0
16110.5,2,1,haul,67.7
16110.5,9,1,load,0.0
16120.1,12,5,haul,61.7
16129.2,5,3,load,0.0
16134.4,19,101,return,0.0
16337.8,16,4,load,0.0
16377.5,17,101,dump,64.6
16438.7,17,101,return,0.0
16438.7,18,101,dump,61.1
16473.8,5,3,haul,64.5
16491.7,14,5,load,0.0
16493.2,11,101,dump,60.4
16493.2,18,101,return,0.0
16536.7,4,101,dump,58.3
16536.7,11,101,return,0.0
16590.2,4,101,return,0.0
16599.5,8,1,load,0.0
16599.5,9,1,haul,67.7
16599.8,1,3,load,0.0
16627.0,15,101,dump,62.6
16629.3,6,2,haul,56.7
16629.3,13,2,load,0.0
16677.2,15,101,return,0.0
16710.9,2,101,dump,67.7
16768.4,2,101,return,0.0
16793.4,16,4,haul,63.3
16817.6,20,4,load,0.0
16829.4,3,101,dump,59.1
16875.0,3,101,return,0.0
16982.3,7,101,dump,74.1
17024.2,7,101,return,0.0
17053.2,1,3,haul,65.2
17053.2,17,3,load,0.0
17104.3,10,2,load,0.0
17104.3,13,2,haul,70.1
17177.7,20,4,haul,65.3
17182.4,14,5,haul,65.6
17193.0,9,101,dump,67.7
17248.1,9,101,return,0.0
17266.6,18,5,load,0.0
17267.4,11,4,load,0.0
17273.2,6,101,dump,56.7
17325.8,6,101,return,0.0
17336.6,17,3,haul,53.9
17371.3,12,101,dump,61.7
17376.1,8,1,haul,60.3
17376.1,19,1,load,0.0
17387.1,3,3,load,0.0
17409.0,12,101,return,0.0
17435.5,5,101,dump,64.5
17460.5,2,2,load,0.0
17460.5,10,2,haul,58.7
17491.6,5,101,return,0.0
17729.9,7,4,load,0.0
17729.9,11,4,haul,71.0
17734.3,3,3,haul,61.9
17749.7,4,5,load,0.0
17749.7,18,5,haul,68.1
17839.3,13,101,dump,70.1
17859.4,15,1,load,0.0
17859.4,19,1,haul,59.7
17890.6,13,101,return,0.0
17890.6,16,101,dump,63.3
17917.2,6,3,load,0.0
17955.1,1,101,dump,65.2
17955.1,16,101,return,0.0
17974.6,2,2,haul,62.3
17974.6,9,2,load,0.0
18002.9,1,101,return,0.0
18002.9,8,101,dump,60.3
18058.1,8,101,return,0.0
18107.8,10,101,dump,58.7
18161.0,10,101,return,0.0
18161.0,17,101,dump,53.9
18210.5,17,101,return,0.0
18237.4,20,101,dump,65.3
18265.8,6,3,haul,63.6
18300.3,20,101,return,0.0
18362.0,7,4,haul,59.1
18365.5,14,101,dump,65.6
18367.0,12,1,load,0.0
18367.0,15,1,haul,59.1
18432.2,14,101,return,0.0
18432.2,19,101,dump,59.7
18476.1,19,101,return,0.0
18550.7,16,3,load,0.0
18587.1,3,101,dump,61.9
18593.3,13,4,load,0.0
18600.2,5,2,load,0.0
18600.2,9,2,haul,64.5
18646.6,3,101,return,0.0
18675.3,2,101,dump,62.3
18687.8,4,5,haul,62.3
18737.8,2,101,return,0.0
18745.4,8,1,load,0.0
18745.4,12,1,haul,63.3
18775.3,11,101,dump,71.0
18794.1,1,5,load,0.0
18845.0,11,101,return,0.0
18921.5,15,101,dump,59.1
18948.6,16,3,haul,66.4
18948.6,17,3,load,0.0
18970.3,15,101,return,0.0
19002.9,18,101,dump,68.1
19066.0,18,101,return,0.0
19122.1,13,4,haul,69.6
19122.1,20,4,load,0.0
19125.2,6,101,dump,63.6
19167.2,6,101,return,0.0
19185.6,5,2,haul,66.6
19185.6,10,2,load,0.0
19205.3,8,1,haul,64.5
19205.3,14,1,load,0.0
19274.4,9,101,dump,64.5
19289.9,17,3,haul,63.0
19323.0,9,101,return,0.0
19338.6,12,101,dump,63.3
19340.5,2,3,load,0.0
19402.4,7,101,dump,59.1
19402.4,12,101,return,0.0
19429.1,1,5,haul,63.1
19429.1,19,5,load,0.0
19461.7,7,101,return,0.0
19605.2,20,4,haul,66.5
19721.0,11,1,load,0.0
19721.0,14,1,haul,63.0
19735.2,2,3,haul,62.6
19735.2,15,3,load,0.0
19766.5,8,101,dump,64.5
19816.6,8,101,return,0.0
19830.7,16,101,dump,66.4
19893.1,5,101,dump,66.6
19893.1,16,101,return,0.0
19893.7,18,4,load,0.0
19931.3,5,101,return,0.0
19941.5,4,101,dump,62.3
19993.9,4,101,return,0.0
19995.4,3,2,load,0.0
19995.4,10,2,haul,64.8
20017.0,19,5,haul,66.7
20053.2,9,1,load,0.0
20053.2,11,1,haul,60.7
20117.9,17,101,dump,63.0
20153.7,7,5,load,0.0
20170.3,17,101,return,0.0
20220.0,15,3,haul,62.4
20229.3,13,101,dump,69.6
20286.5,13,101,return,0.0
20286.5,14,101,dump,63.0
20333.7,6,4,load,0.0
20333.7,18,4,haul,67.7
20339.1,14,101,return,0.0
20369.0,9,1,haul,68.0
20491.4,16,1,load,0.0
20582.3,2,101,dump,62.6
20583.3,8,3,load,0.0
20586.5,3,2,haul,58.9
20586.5,12,2,load,0.0
20631.7,7,5,haul,68.4
20641.8,2,101,return,0.0
20641.8,11,101,dump,60.7
20694.6,11,101,return,0.0
20697.8,1,101,dump,63.1
20754.3,1,101,return,0.0
20754.3,10,101,dump,64.8
20807.7,10,101,return,0.0
20814.3,6,4,haul,58.0
20831.8,20,101,dump,66.5
20877.4,20,101,return,0.0
20939.7,9,101,dump,68.0
20951.3,4,4,load,0.0
20980.6,13,1,load,0.0
20980.6,16,1,haul,61.9
20994.5,9,101,return,0.0
21037.0,15,101,dump,62.4
21059.3,12,2,haul,62.1
21059.3,14,2,load,0.0
21097.0,15,101,return,0.0
21098.4,5,3,load,0.0
21098.4,8,3,haul,58.3
21147.0,17,5,load,0.0
21213.4,19,101,dump,66.7
21267.8,3,101,dump,58.9
21267.8,19,101,return,0.0
21313.0,3,101,return,0.0
21326.2,4,4,haul,68.5
21377.8,2,1,load,0.0
21377.8,13,1,haul,65.5
21392.8,18,101,dump,67.7
21435.7,18,101,return,0.0
21445.0,11,2,load,0.0
21445.0,14,2,haul,64.1
21511.1,16,101,dump,61.9
21557.0,16,101,return,0.0
21580.8,10,4,load,0.0
21630.5,1,3,load,0.0
21630.5,5,3,haul,63.6
21718.9,12,101,dump,62.1
21782.1,12,101,return,0.0
21788.0,17,5,haul,63.8
21788.0,20,5,load,0.0
21821.3,2,1,haul,65.8
21821.3,9,1,load,0.0
21850.1,7,101,dump,68.4
21891.5,11,2,haul,66.0
21891.5,15,2,load,0.0
21902.7,7,101,return,0.0
21934.4,6,101,dump,58.0
21980.2,6,101,return,0.0
21980.8,13,101,dump,65.5
22026.1,8,101,dump,58.3
22026.1,13,101,return,0.0
22078.8,8,101,return,0.0
22110.2,1,3,haul,56.0
22110.2,19,3,load,0.0
22112.1,14,101,dump,64.1
22139.6,3,4,load,0.0
22139.6,10,4,haul,63.8
22177.0,14,101,return,0.0
22279.5,9,1,haul,54.9
22279.5,18,1,load,0.0
22369.6,2,101,dump,65.8
22374.7,15,2,haul,63.4
22374.7,16,2,load,0.0
22412.3,2,101,return,0.0
22439.4,4,101,dump,68.5
22443.0,20,5,haul,60.8
22468.5,3,4,haul,59.5
22495.8,4,101,return,0.0
22495.8,5,101,dump,63.6
22518.5,12,3,load,0.0
22518.5,19,3,haul,65.2
22542.3,5,101,return,0.0
22567.3,11,101,dump,66.0
22577.0,6,1,load,0.0
22577.0,18,1,haul,65.5
22614.3,11,101,return,0.0
22634.3,7,5,load,0.0
22732.4,13,2,load,0.0
22732.4,16,2,haul,59.4
22788.0,9,101,dump,54.9
22809.1,8,4,load,0.0
22841.8,9,101,return,0.0
22909.7,1,101,dump,56.0
22966.3,12,3,haul,66.2
22966.3,14,3,load,0.0
22976.9,1,101,return,0.0
23003.0,17,101,dump,63.8
23022.7,2,1,load,0.0
23022.7,6,1,haul,64.9
23060.6,15,101,dump,63.4
23060.6,17,101,return,0.0
23119.4,15,101,return,0.0
23122.4,7,5,haul,61.3
23131.8,18,101,dump,65.5
23190.6,10,101,dump,63.8
23190.6,18,101,return,0.0
23191.2,8,4,haul,66.4
23235.9,10,101,return,0.0
23345.5,19,101,dump,65.2
23348.2,4,2,load,0.0
23348.2,13,2,haul,70.0
23366.1,5,3,load,0.0
