t,truck_id,shovel_id,event,payload_t
10623.7,10,101,return,0.0
10638.2,21,2,haul,96.0
10638.2,22,2,load,0.0
10783.1,24,101,dump,147.8
10832.7,24,101,return,0.0
10859.0,22,2,haul,130.9
10859.0,27,2,load,0.0
10947.5,21,101,dump,96.0
10990.1,17,2,load,0.0
10990.1,27,2,haul,94.3
10990.5,21,101,return,0.0
11116.6,6,2,load,0.0
11116.6,17,2,haul,99.1
11153.4,22,101,dump,130.9
11213.2,22,101,return,0.0
11286.2,27,101,dump,94.3
11308.5,6,2,haul,141.1
11308.5,28,2,load,0.0
11336.7,27,101,return,0.0
11429.8,17,101,dump,99.1
11476.9,17,101,return,0.0
11494.9,8,2,load,0.0
11494.9,28,2,haul,140.4
11603.9,6,101,dump,141.1
11659.3,6,101,return,0.0
11680.1,8,2,haul,142.8
11680.1,25,2,load,0.0
11796.9,11,2,load,0.0
11796.9,25,2,haul,96.5
11800.4,28,101,dump,140.4
11855.1,28,101,return,0.0
11950.4,2,2,load,0.0
11950.4,11,2,haul,87.9
11982.8,8,101,dump,142.8
12033.6,8,101,return,0.0
12103.2,25,101,dump,96.5
12151.1,1,2,load,0.0
12151.1,2,2,haul,134.1
12159.7,25,101,return,0.0
12241.2,11,101,dump,87.9
12296.6,11,101,return,0.0
12310.0,1,2,haul,99.6
12310.0,23,2,load,0.0
12421.1,23,2,haul,102.1
12421.1,26,2,load,0.0
12441.6,2,101,dump,134.1
12498.8,2,101,return,0.0
12535.9,16,2,load,0.0
12535.9,26,2,haul,129.9
12620.5,1,101,dump,99.6
12672.7,1,101,return,0.0
12692.6,7,2,load,0.0
12692.6,16,2,haul,142.5
12717.1,23,101,dump,102.1
12775.2,23,101,return,0.0
12823.3,5,2,load,0.0
12823.3,7,2,haul,106.8
12826.1,26,101,dump,129.9
12876.5,26,101,return,0.0
12995.3,4,2,load,0.0
12995.3,5,2,haul,95.5
12996.2,16,101,dump,142.5
13051.8,16,101,return,0.0
13132.2,7,101,dump,106.8
13192.2,7,101,return,0.0
13203.4,4,2,haul,147.2
13203.4,18,2,load,0.0
13291.4,5,101,dump,95.5
13344.1,5,101,return,0.0
13399.7,15,2,load,0.0
13399.7,18,2,haul,129.5
13498.8,4,101,dump,147.2
13506.1,13,2,load,0.0
13506.1,15,2,haul,94.9
13556.2,4,101,return,0.0
13649.9,12,2,load,0.0
13649.9,13,2,haul,103.6
13694.8,18,101,dump,129.5
13764.3,18,101,return,0.0
13802.2,15,101,dump,94.9
13844.1,12,2,haul,139.7
13844.1,14,2,load,0.0
13851.1,15,101,return,0.0
13946.0,13,101,dump,103.6
13998.3,13,101,return,0.0
14081.1,3,2,load,0.0
14081.1,14,2,haul,124.0
14139.5,12,101,dump,139.7
14188.1,12,101,return,0.0
14224.1,3,2,haul,92.4
14224.1,9,2,load,0.0
14371.3,14,101,dump,124.0
14389.8,9,2,haul,97.0
14389.8,20,2,load,0.0
14418.8,14,101,return,0.0
14514.9,3,101,dump,92.4
14552.0,19,2,load,0.0
14552.0,20,2,haul,142.2
14576.9,3,101,return,0.0
14667.9,10,2,load,0.0
14667.9,19,2,haul,91.6
14685.9,9,101,dump,97.0
14747.2,9,101,return,0.0
14824.5,10,2,haul,129.2
14824.5,24,2,load,0.0
14862.1,20,101,dump,142.2
14918.5,20,101,return,0.0
14958.7,19,101,dump,91.6
15002.5,21,2,load,0.0
15002.5,24,2,haul,135.5
15007.5,19,101,return,0.0
15114.6,10,101,dump,129.2
15146.5,21,2,haul,96.7
15146.5,22,2,load,0.0
15176.2,10,101,return,0.0
15297.9,24,101,dump,135.5
15340.8,22,2,haul,135.9
15340.8,27,2,load,0.0
15353.0,24,101,return,0.0
15442.5,21,101,dump,96.7
15490.1,17,2,load,0.0
15490.1,27,2,haul,105.0
15497.3,21,101,return,0.0
15586.5,6,2,load,0.0
15586.5,17,2,haul,91.0
15636.2,22,101,dump,135.9
15684.3,22,101,return,0.0
15779.8,6,2,haul,140.9
15779.8,28,2,load,0.0
15792.1,27,101,dump,105.0
15842.4,27,101,return,0.0
15877.3,17,101,dump,91.0
15936.9,17,101,return,0.0
15963.3,8,2,load,0.0
15963.3,28,2,haul,131.2
16075.3,6,101,dump,140.9
16122.5,6,101,return,0.0
16148.5,8,2,haul,133.5
16148.5,25,2,load,0.0
16257.6,28,101,dump,131.2
16279.9,11,2,load,0.0
16279.9,25,2,haul,89.2
16331.3,28,101,return,0.0
16417.0,2,2,load,0.0
16417.0,11,2,haul,92.3
16443.2,8,101,dump,133.5
16500.2,8,101,return,0.0
16570.7,25,101,dump,89.2
16598.5,1,2,load,0.0
16598.5,2,2,haul,146.3
16638.0,25,101,return,0.0
16707.8,11,101,dump,92.3
16756.1,11,101,return,0.0
16765.3,1,2,haul,104.7
16765.3,23,2,load,0.0
16893.9,2,101,dump,146.3
16913.0,23,2,haul,96.1
16913.0,26,2,load,0.0
16942.7,2,101,return,0.0
17067.3,1,101,dump,104.7
17118.4,1,101,return,0.0
17136.4,16,2,load,0.0
17136.4,26,2,haul,136.1
17210.4,23,101,dump,96.1
17271.6,23,101,return,0.0
17276.4,7,2,load,0.0
17276.4,16,2,haul,147.8
17431.3,5,2,load,0.0
17431.3,7,2,haul,103.0
17441.8,26,101,dump,136.1
17500.7,26,101,return,0.0
17570.5,4,2,load,0.0
17570.5,5,2,haul,105.2
17577.7,16,101,dump,147.8
17632.3,16,101,return,0.0
17727.4,7,101,dump,103.0
17734.9,4,2,haul,130.7
17734.9,18,2,load,0.0
17781.8,7,101,return,0.0
17872.5,5,101,dump,105.2
17909.7,15,2,load,0.0
17909.7,18,2,haul,135.5
17960.0,5,101,return,0.0
18040.3,4,101,dump,130.7
18068.6,13,2,load,0.0
18068.6,15,2,haul,105.8
18095.9,4,101,return,0.0
18180.3,12,2,load,0.0
18180.3,13,2,haul,98.8
18205.1,18,101,dump,135.5
18272.6,18,101,return,0.0
18351.6,12,2,haul,132.2
18351.6,14,2,load,0.0
18379.8,15,101,dump,105.8
18442.0,15,101,return,0.0
18476.4,13,101,dump,98.8
18535.8,13,101,return,0.0
18608.7,3,2,load,0.0
18608.7,14,2,haul,141.8
18641.7,12,101,dump,132.2
18690.6,12,101,return,0.0
18738.7,3,2,haul,104.3
18738.7,9,2,load,0.0
18838.4,9,2,haul,97.1
18838.4,20,2,load,0.0
18904.1,14,101,dump,141.8
18965.7,14,101,return,0.0
19007.8,19,2,load,0.0
19007.8,20,2,haul,146.2
19047.6,3,101,dump,104.3
19099.9,3,101,return,0.0
19134.5,9,101,dump,97.1
19163.1,10,2,load,0.0
19163.1,19,2,haul,96.6
19186.5,9,101,return,0.0
19303.2,20,101,dump,146.2
19354.9,20,101,return,0.0
19359.3,10,2,haul,143.4
19359.3,24,2,load,0.0
19459.2,19,101,dump,96.6
19538.9,19,101,return,0.0
19548.1,21,2,load,0.0
19548.1,24,2,haul,139.2
19654.7,10,101,dump,143.4
19706.4,10,101,return,0.0
19725.1,21,2,haul,94.3
19725.1,22,2,load,0.0
19843.5,24,101,dump,139.2
19879.0,22,2,haul,136.2
19879.0,27,2,load,0.0
19904.7,24,101,return,0.0
20020.6,17,2,load,0.0
20020.6,27,2,haul,100.2
20030.3,21,101,dump,94.3
20084.8,21,101,return,0.0
20158.5,6,2,load,0.0
20158.5,17,2,haul,91.3
20174.4,22,101,dump,136.2
20217.9,22,101,return,0.0
20318.6,27,101,dump,100.2
20328.5,6,2,haul,162.3
20328.5,28,2,load,0.0
20372.1,27,101,return,0.0
20449.3,17,101,dump,91.3
20499.5,17,101,return,0.0
20499.6,8,2,load,0.0
20499.6,28,2,haul,132.2
20637.0,6,101,dump,162.3
20663.2,8,2,haul,149.4
20663.2,25,2,load,0.0
20694.6,6,101,return,0.0
20775.7,11,2,load,0.0
20775.7,25,2,haul,96.1
20789.8,28,101,dump,132.2
20835.3,28,101,return,0.0
20956.3,2,2,load,0.0
20956.3,11,2,haul,100.2
20969.3,8,101,dump,149.4
21011.1,8,101,return,0.0
21071.8,25,101,dump,96.1
21126.8,25,101,return,0.0
21152.3,1,2,load,0.0
21152.3,2,2,haul,149.3
21252.3,11,101,dump,100.2
21272.8,1,2,haul,89.0
21272.8,23,2,load,0.0
21305.0,11,101,return,0.0
21420.2,23,2,haul,98.4
21420.2,26,2,load,0.0
21460.2,2,101,dump,149.3
21497.9,2,101,return,0.0
21572.2,1,101,dump,89.0
21628.4,1,101,return,0.0
21629.2,16,2,load,0.0
21629.2,26,2,haul,144.4
21718.9,23,101,dump,98.4
21770.2,23,101,return,0.0
21902.7,7,2,load,0.0
21902.7,16,2,haul,154.2
21924.6,26,101,dump,144.4
21989.2,26,101,return,0.0
22049.6,5,2,load,0.0
22049.6,7,2,haul,101.3
22175.9,4,2,load,0.0
22175.9,5,2,haul,101.7
22204.0,16,101,dump,154.2
22251.8,16,101,return,0.0
22333.1,4,2,haul,121.8
22333.1,18,2,load,0.0
22345.7,7,101,dump,101.3
22400.8,7,101,return,0.0
22465.5,15,2,load,0.0
22465.5,18,2,haul,134.6
22471.9,5,101,dump,101.7
22525.2,5,101,return,0.0
22568.1,13,2,load,0.0
22568.1,15,2,haul,91.9
22623.3,4,101,dump,121.8
22672.8,4,101,return,0.0
22695.9,12,2,load,0.0
22695.9,13,2,haul,109.4
22760.9,18,101,dump,134.6
22823.8,18,101,return,0.0
22858.9,15,101,dump,91.9
22884.2,12,2,haul,137.8
22884.2,14,2,load,0.0
22925.6,15,101,return,0.0
22999.7,13,101,dump,109.4
23043.7,13,101,return,0.0
23078.6,3,2,load,0.0
23078.6,14,2,haul,150.1
23179.6,12,101,dump,137.8
23199.8,3,2,haul,93.3
23199.8,9,2,load,0.0
23239.1,12,101,return,0.0
23333.5,9,2,haul,97.1
23333.5,20,2,load,0.0
23379.9,14,101,dump,150.1
23442.4,14,101,return,0.0
23491.9,3,101,dump,93.3
23561.6,3,101,return,0.0
23569.3,19,2,load,0.0
23569.3,20,2,haul,141.2
23629.6,9,101,dump,97.1
23678.3,9,101,return,0.0
23775.4,10,2,load,0.0
23775.4,19,2,haul,92.4
23864.7,20,101,dump,141.2
23927.8,20,101,return,0.0
23976.8,10,2,haul,132.2
23976.8,24,2,load,0.0
24066.2,19,101,dump,92.4
24108.2,19,101,return,0.0
24130.4,21,2,load,0.0
24130.4,24,2,haul,142.9
24278.5,10,101,dump,132.2
24284.4,21,2,haul,97.0
24284.4,22,2,load,0.0
24327.0,10,101,return,0.0
24431.7,24,101,dump,142.9
24447.4,22,2,haul,140.7
24447.4,27,2,load,0.0
24495.5,24,101,return,0.0
24580.5,21,101,dump,97.0
24581.1,17,2,load,0.0
24581.1,27,2,haul,102.9
24639.8,21,101,return,0.0
24742.8,22,101,dump,140.7
24745.2,6,2,load,0.0
24745.2,17,2,haul,107.5
24792.9,22,101,return,0.0
24877.2,27,101,dump,102.9
24930.7,6,2,haul,147.1
24930.7,28,2,load,0.0
24939.6,27,101,return,0.0
25059.6,17,101,dump,107.5
25097.7,17,101,return,0.0
25118.2,8,2,load,0.0
25118.2,28,2,haul,143.1
25236.1,6,101,dump,147.1
25288.5,6,101,return,0.0
25315.0,8,2,haul,140.0
25315.0,25,2,load,0.0
