t,truck_id,shovel_id,event,payload_t
2965.6,3,101,dump,231.2
2965.6,39,101,return,0.0
2976.1,16,4,haul,99.0
2979.1,26,3,load,0.0
2985.6,12,1,haul,211.3
3008.7,41,2,load,0.0
3015.5,3,101,return,0.0
3015.5,24,101,dump,223.9
3016.5,31,6,haul,97.6
3063.3,24,101,return,0.0
3063.3,29,101,dump,134.7
3117.2,29,101,return,0.0
3117.2,37,101,dump,92.5
3127.2,4,3,load,0.0
3127.2,26,3,haul,143.7
3153.4,41,2,haul,138.4
3173.1,35,101,dump,145.5
3173.1,37,101,return,0.0
3238.5,30,101,dump,237.2
3238.5,35,101,return,0.0
3261.2,20,6,load,0.0
3275.7,27,5,haul,228.6
3285.9,25,101,dump,93.0
3285.9,30,101,return,0.0
3322.9,4,3,haul,95.6
3343.6,9,1,load,0.0
3352.5,6,101,dump,222.6
3352.5,25,101,return,0.0
3356.9,18,5,load,0.0
3398.4,6,101,return,0.0
3398.4,33,101,dump,213.8
3443.5,13,101,dump,103.1
3443.5,33,101,return,0.0
3487.0,40,4,load,0.0
3491.3,1,101,dump,96.2
3491.3,13,101,return,0.0
3504.8,20,6,haul,131.0
3504.8,23,6,load,0.0
3554.8,1,101,return,0.0
3554.8,21,101,dump,229.5
3561.0,14,2,load,0.0
3619.7,21,101,return,0.0
3619.7,22,101,dump,93.7
3639.9,9,1,haul,237.3
3639.9,15,1,load,0.0
3664.2,5,4,load,0.0
3664.2,40,4,haul,96.1
3673.8,8,101,dump,141.5
3673.8,22,101,return,0.0
3717.5,14,2,haul,145.0
3725.7,8,101,return,0.0
3725.7,10,101,dump,101.3
3729.4,18,5,haul,221.1
3729.4,39,5,load,0.0
3772.9,10,101,return,0.0
3772.9,34,101,dump,96.2
3776.0,23,6,haul,145.7
3776.0,42,6,load,0.0
3816.7,2,101,dump,153.4
3816.7,34,101,return,0.0
3825.3,3,2,load,0.0
3856.1,15,1,haul,217.7
3856.1,29,1,load,0.0
3859.4,2,101,return,0.0
3859.4,32,101,dump,140.6
3876.8,24,3,load,0.0
3911.5,28,101,dump,93.5
3911.5,32,101,return,0.0
3944.5,5,4,haul,128.3
3967.5,7,101,dump,94.7
3967.5,28,101,return,0.0
4027.8,7,101,return,0.0
4027.8,19,101,dump,91.5
4048.8,3,2,haul,250.2
4048.8,33,2,load,0.0
4069.9,25,1,load,0.0
4069.9,29,1,haul,149.1
4102.9,30,6,load,0.0
4102.9,42,6,haul,212.7
4104.0,35,5,load,0.0
4104.0,39,5,haul,248.6
4108.4,19,101,return,0.0
4108.4,36,101,dump,220.0
4141.8,13,4,load,0.0
4158.8,17,101,dump,133.1
4158.8,36,101,return,0.0
4191.9,24,3,haul,231.4
4191.9,37,3,load,0.0
4226.8,17,101,return,0.0
4226.8,31,101,dump,97.6
4230.0,25,1,haul,103.6
4239.5,8,1,load,0.0
4282.3,31,101,return,0.0
4282.3,38,101,dump,131.5
4291.1,13,4,haul,96.0
4291.1,22,4,load,0.0
4314.2,21,2,load,0.0
4314.2,33,2,haul,212.7
4322.5,6,5,load,0.0
4322.5,35,5,haul,134.8
4343.7,37,3,haul,99.1
4349.8,12,101,dump,211.3
4349.8,38,101,return,0.0
4421.8,11,101,dump,140.0
4421.8,12,101,return,0.0
4426.0,8,1,haul,141.1
4427.0,2,1,load,0.0
4464.1,22,4,haul,98.3
4478.8,11,101,return,0.0
4478.8,16,101,dump,99.0
4523.4,21,2,haul,231.4
4532.4,16,101,return,0.0
4532.4,27,101,dump,228.6
4563.9,1,6,load,0.0
4563.9,30,6,haul,223.7
4579.3,32,3,load,0.0
4594.9,27,101,return,0.0
4594.9,41,101,dump,138.4
4621.1,28,2,load,0.0
4627.7,2,1,haul,125.8
4654.9,26,101,dump,143.7
4654.9,41,101,return,0.0
4675.9,7,4,load,0.0
4712.0,28,2,haul,93.8
4719.7,32,3,haul,142.2
4727.6,6,5,haul,236.1
4727.6,10,5,load,0.0
4729.5,20,101,dump,131.0
4729.5,26,101,return,0.0
4751.5,1,6,haul,90.8
4751.5,34,6,load,0.0
4760.2,36,1,load,0.0
4796.6,4,101,dump,95.6
4796.6,20,101,return,0.0
4822.3,7,4,haul,99.8
4852.5,4,101,return,0.0
4852.5,23,101,dump,145.7
4882.0,10,5,haul,106.8
4882.0,38,5,load,0.0
4903.2,18,101,dump,221.1
4903.2,23,101,return,0.0
4937.5,17,3,load,0.0
4943.4,9,101,dump,237.3
4943.4,18,101,return,0.0
4954.6,19,6,load,0.0
4954.6,34,6,haul,95.5
4989.8,12,2,load,0.0
4998.4,9,101,return,0.0
4998.4,40,101,dump,96.1
5050.2,11,4,load,0.0
5051.0,14,101,dump,145.0
5051.0,40,101,return,0.0
5055.1,31,1,load,0.0
5055.1,36,1,haul,238.3
5072.0,17,3,haul,129.5
5107.3,14,101,return,0.0
5107.3,15,101,dump,217.7
5124.4,19,6,haul,94.9
5140.8,38,5,haul,147.8
5158.3,15,101,return,0.0
5158.3,42,101,dump,212.7
5198.0,16,1,load,0.0
5198.0,31,1,haul,97.8
5209.6,39,101,dump,248.6
5209.6,42,101,return,0.0
5255.5,29,101,dump,149.1
5255.5,39,101,return,0.0
5265.0,12,2,haul,201.9
5297.5,27,3,load,0.0
5317.8,5,101,dump,128.3
5317.8,29,101,return,0.0
5343.6,26,5,load,0.0
5344.3,41,2,load,0.0
5351.7,20,6,load,0.0
5360.4,3,101,dump,250.2
5360.4,5,101,return,0.0
5362.8,11,4,haul,132.1
5363.8,16,1,haul,97.0
5416.4,3,101,return,0.0
5416.4,35,101,dump,134.8
5453.8,25,101,dump,103.6
5453.8,35,101,return,0.0
5500.9,41,2,haul,142.2
5503.4,24,101,dump,231.4
5503.4,25,101,return,0.0
5527.3,27,3,haul,212.9
5536.8,23,5,load,0.0
5536.8,26,5,haul,129.2
5546.3,24,101,return,0.0
5546.3,30,101,dump,223.7
5586.4,9,6,load,0.0
5586.4,20,6,haul,135.5
5596.4,4,4,load,0.0
5606.2,30,101,return,0.0
5606.2,33,101,dump,212.7
5656.7,8,101,dump,141.1
5656.7,33,101,return,0.0
5668.7,18,3,load,0.0
5698.1,14,1,load,0.0
